Year,MonthNo,CountryCode,ProductKey,UnitCost
2023,11,CA,332,125.838
2022,12,US,332,125.838
2023,1,US,332,125.838
2023,3,US,332,125.838
2023,5,US,332,125.838
2023,7,US,332,125.838
2023,8,US,332,125.838
2023,9,US,332,125.838
2023,10,US,332,125.838
2023,11,US,332,125.838
2023,12,CA,333,140.775
2024,1,CA,333,140.775
2024,2,CA,333,140.775
2024,3,CA,333,140.775
2024,4,CA,333,140.775
2024,5,CA,333,140.775
2024,6,CA,333,140.775
2024,7,CA,333,140.775
2024,8,CA,333,140.775
2024,9,CA,333,140.775
2024,10,CA,333,140.775
2024,11,CA,333,140.775
2024,1,FR,333,140.775
2024,2,FR,333,140.775
2024,3,FR,333,140.775
2024,4,FR,333,140.775
2024,5,FR,333,140.775
2024,7,FR,333,140.775
2024,8,FR,333,140.775
2024,10,FR,333,140.775
2024,11,FR,333,140.775
2023,12,GB,333,140.775
2024,1,GB,333,140.775
2024,2,GB,333,140.775
2024,3,GB,333,140.775
2024,4,GB,333,140.775
2024,5,GB,333,140.775
2024,6,GB,333,140.775
2024,7,GB,333,140.775
2024,8,GB,333,140.775
2024,9,GB,333,140.775
2024,10,GB,333,140.775
2024,11,GB,333,140.775
2023,12,US,333,140.775
2024,1,US,333,140.775
2024,2,US,333,140.775
2024,3,US,333,140.775
2024,4,US,333,140.775
2024,5,US,333,140.775
2024,6,US,333,140.775
2024,7,US,333,140.775
2024,8,US,333,140.775
2024,9,US,333,140.775
2024,10,US,333,140.775
2024,11,US,333,140.775
2022,12,CA,334,125.838
2023,1,CA,334,125.838
2023,3,CA,334,125.838
2023,5,CA,334,125.838
2023,7,CA,334,125.838
2023,8,CA,334,125.838
2023,9,CA,334,125.838
2023,10,CA,334,125.838
2023,11,CA,334,125.838
2022,12,US,334,125.838
2023,1,US,334,125.838
2023,3,US,334,125.838
2023,5,US,334,125.838
2023,7,US,334,125.838
2023,8,US,334,125.838
2023,9,US,334,125.838
2023,10,US,334,125.838
2023,11,US,334,125.838
2023,12,CA,335,140.919
2024,1,CA,335,140.919
2024,2,CA,335,140.919
2024,3,CA,335,140.919
2024,4,CA,335,140.919
2024,5,CA,335,140.919
2024,6,CA,335,140.919
2024,7,CA,335,140.919
2024,8,CA,335,140.919
2024,9,CA,335,140.919
2024,10,CA,335,140.919
2024,11,CA,335,140.919
2023,12,FR,335,140.919
2024,1,FR,335,140.919
2024,2,FR,335,140.919
2024,4,FR,335,140.919
2024,5,FR,335,140.919
2024,7,FR,335,140.919
2024,8,FR,335,140.919
2024,10,FR,335,140.919
2024,11,FR,335,140.919
2023,12,GB,335,140.919
2024,1,GB,335,140.919
2024,2,GB,335,140.919
2024,3,GB,335,140.919
2024,5,GB,335,140.919
2024,6,GB,335,140.919
2024,7,GB,335,140.919
2024,8,GB,335,140.919
2024,9,GB,335,140.919
2024,10,GB,335,140.919
2024,11,GB,335,140.919
2023,12,US,335,140.919
2024,1,US,335,140.919
2024,2,US,335,140.919
2024,3,US,335,140.919
2024,4,US,335,140.919
2024,5,US,335,140.919
2024,6,US,335,140.919
2024,7,US,335,140.919
2024,8,US,335,140.919
2024,9,US,335,140.919
2024,10,US,335,140.919
2024,11,US,335,140.919
2023,3,CA,336,125.838
2023,5,CA,336,125.838
2023,7,CA,336,125.838
2023,8,CA,336,125.838
2023,9,CA,336,125.838
2023,10,CA,336,125.838
2023,11,CA,336,125.838
2023,3,US,336,125.838
2023,5,US,336,125.838
2023,7,US,336,125.838
2023,8,US,336,125.838
2023,9,US,336,125.838
2023,10,US,336,125.838
2023,11,US,336,125.838
2023,12,CA,337,140.94
2024,1,CA,337,140.94
2024,2,CA,337,140.94
2024,4,CA,337,140.94
2024,5,CA,337,140.94
2024,7,CA,337,140.94
2024,8,CA,337,140.94
2024,10,CA,337,140.94
2024,11,CA,337,140.94
2024,1,FR,337,140.94
2024,2,FR,337,140.94
2024,4,FR,337,140.94
2023,12,GB,337,140.94
2024,1,GB,337,140.94
2024,2,GB,337,140.94
2024,4,GB,337,140.94
2024,5,GB,337,140.94
2024,7,GB,337,140.94
2024,8,GB,337,140.94
2024,10,GB,337,140.94
2024,11,GB,337,140.94
2023,12,US,337,140.94
2024,1,US,337,140.94
2024,2,US,337,140.94
2024,3,US,337,140.94
2024,4,US,337,140.94
2024,5,US,337,140.94
2024,6,US,337,140.94
2024,7,US,337,140.94
2024,8,US,337,140.94
2024,9,US,337,140.94
2024,10,US,337,140.94
2024,11,US,337,140.94
2022,12,CA,338,125.838
2023,1,CA,338,125.838
2023,3,CA,338,125.838
2023,5,CA,338,125.838
2023,7,CA,338,125.838
2023,8,CA,338,125.838
2023,9,CA,338,125.838
2023,10,CA,338,125.838
2023,11,CA,338,125.838
2022,12,US,338,125.838
2023,1,US,338,125.838
2023,3,US,338,125.838
2023,5,US,338,125.838
2023,7,US,338,125.838
2023,8,US,338,125.838
2023,9,US,338,125.838
2023,10,US,338,125.838
2023,11,US,338,125.838
2023,12,CA,339,140.919
2024,1,CA,339,140.919
2024,2,CA,339,140.919
2024,3,CA,339,140.919
2024,4,CA,339,140.919
2024,5,CA,339,140.919
2024,6,CA,339,140.919
2024,7,CA,339,140.919
2024,8,CA,339,140.919
2024,9,CA,339,140.919
2024,10,CA,339,140.919
2024,11,CA,339,140.919
2023,12,FR,339,140.919
2024,1,FR,339,140.919
2024,2,FR,339,140.919
2024,5,FR,339,140.919
2024,7,FR,339,140.919
2024,8,FR,339,140.919
2024,10,FR,339,140.919
2024,11,FR,339,140.919
2024,2,GB,339,140.919
2024,3,GB,339,140.919
2024,5,GB,339,140.919
2024,6,GB,339,140.919
2024,7,GB,339,140.919
2024,8,GB,339,140.919
2024,9,GB,339,140.919
2024,10,GB,339,140.919
2024,11,GB,339,140.919
2023,12,US,339,140.919
2024,1,US,339,140.919
2024,2,US,339,140.919
2024,3,US,339,140.919
2024,4,US,339,140.919
2024,5,US,339,140.919
2024,6,US,339,140.919
2024,7,US,339,140.919
2024,8,US,339,140.919
2024,9,US,339,140.919
2024,10,US,339,140.919
2024,11,US,339,140.919
2023,3,CA,340,125.838
2023,5,CA,340,125.838
2023,8,CA,340,125.838
2023,9,CA,340,125.838
2023,10,CA,340,125.838
2023,11,CA,340,125.838
2023,3,US,340,125.838
2023,5,US,340,125.838
2023,7,US,340,125.838
2023,8,US,340,125.838
2023,9,US,340,125.838
2023,10,US,340,125.838
2023,11,US,340,125.838
2023,12,CA,341,140.94
2024,1,CA,341,140.94
2024,2,CA,341,140.94
2024,3,CA,341,140.94
2024,4,CA,341,140.94
2024,5,CA,341,140.94
2024,7,CA,341,140.94
2024,8,CA,341,140.94
2024,10,CA,341,140.94
2024,11,CA,341,140.94
2024,1,FR,341,140.94
2024,2,FR,341,140.94
2024,1,GB,341,140.94
2024,2,GB,341,140.94
2024,4,GB,341,140.94
2024,5,GB,341,140.94
2024,8,GB,341,140.94
2024,10,GB,341,140.94
2024,11,GB,341,140.94
2023,12,US,341,140.94
2024,1,US,341,140.94
2024,2,US,341,140.94
2024,3,US,341,140.94
2024,4,US,341,140.94
2024,5,US,341,140.94
2024,6,US,341,140.94
2024,7,US,341,140.94
2024,8,US,341,140.94
2024,9,US,341,140.94
2024,10,US,341,140.94
2024,11,US,341,140.94
2022,12,CA,342,125.76
2023,1,CA,342,125.76
2023,3,CA,342,125.76
2023,5,CA,342,125.76
2023,7,CA,342,125.76
2023,8,CA,342,125.76
2023,9,CA,342,125.76
2023,10,CA,342,125.76
2023,11,CA,342,125.76
2022,12,US,342,125.76
2023,1,US,342,125.76
2023,3,US,342,125.76
2023,5,US,342,125.76
2023,7,US,342,125.76
2023,8,US,342,125.76
2023,9,US,342,125.76
2023,10,US,342,125.76
2023,11,US,342,125.76
2023,12,CA,343,140.508
2024,1,CA,343,140.508
2024,2,CA,343,140.508
2024,3,CA,343,140.508
2024,4,CA,343,140.508
2024,5,CA,343,140.508
2024,6,CA,343,140.508
2024,7,CA,343,140.508
2024,8,CA,343,140.508
2024,9,CA,343,140.508
2024,10,CA,343,140.508
2024,11,CA,343,140.508
2023,12,FR,343,140.508
2024,1,FR,343,140.508
2024,2,FR,343,140.508
2024,3,FR,343,140.508
2024,4,FR,343,140.508
2024,5,FR,343,140.508
2024,6,FR,343,140.508
2024,7,FR,343,140.508
2024,8,FR,343,140.508
2024,9,FR,343,140.508
2024,10,FR,343,140.508
2024,11,FR,343,140.508
2023,12,GB,343,140.508
2024,1,GB,343,140.508
2024,2,GB,343,140.508
2024,3,GB,343,140.508
2024,4,GB,343,140.508
2024,5,GB,343,140.508
2024,6,GB,343,140.508
2024,7,GB,343,140.508
2024,8,GB,343,140.508
2024,9,GB,343,140.508
2024,10,GB,343,140.508
2024,11,GB,343,140.508
2023,12,US,343,140.508
2024,1,US,343,140.508
2024,2,US,343,140.508
2024,3,US,343,140.508
2024,4,US,343,140.508
2024,5,US,343,140.508
2024,6,US,343,140.508
2024,7,US,343,140.508
2024,8,US,343,140.508
2024,9,US,343,140.508
2024,10,US,343,140.508
2024,11,US,343,140.508
2023,1,CA,344,574.935
2023,3,CA,344,574.935
2023,5,CA,344,574.935
2023,7,CA,344,574.935
2023,8,CA,344,574.935
2023,9,CA,344,574.935
2023,10,CA,344,574.935
2023,11,CA,344,574.935
2022,12,US,344,574.935
2023,1,US,344,574.935
2023,3,US,344,574.935
2023,5,US,344,574.935
2023,7,US,344,574.935
2023,8,US,344,574.935
2023,9,US,344,574.935
2023,10,US,344,574.935
2023,11,US,344,574.935
2023,1,CA,345,579.975
2023,3,CA,345,579.975
2023,5,CA,345,579.975
2023,7,CA,345,579.975
2023,8,CA,345,579.975
2023,9,CA,345,579.975
2023,10,CA,345,579.975
2023,11,CA,345,579.975
2022,12,US,345,579.975
2023,1,US,345,579.975
2023,3,US,345,579.975
2023,5,US,345,579.975
2023,7,US,345,579.975
2023,8,US,345,579.975
2023,9,US,345,579.975
2023,10,US,345,579.975
2023,11,US,345,579.975
2022,12,CA,346,574.914
2023,1,CA,346,574.914
2023,3,CA,346,574.914
2023,5,CA,346,574.914
2023,7,CA,346,574.914
2023,8,CA,346,574.914
2023,9,CA,346,574.914
2023,10,CA,346,574.914
2023,11,CA,346,574.914
2022,12,US,346,574.914
2023,1,US,346,574.914
2023,3,US,346,574.914
2023,5,US,346,574.914
2023,7,US,346,574.914
2023,8,US,346,574.914
2023,9,US,346,574.914
2023,10,US,346,574.914
2023,11,US,346,574.914
2022,12,CA,347,582.249
2023,1,CA,347,582.249
2023,3,CA,347,582.249
2023,5,CA,347,582.249
2023,7,CA,347,582.249
2023,8,CA,347,582.249
2023,9,CA,347,582.249
2023,10,CA,347,582.249
2023,11,CA,347,582.249
2022,12,US,347,582.249
2023,1,US,347,582.249
2023,3,US,347,582.249
2023,5,US,347,582.249
2023,7,US,347,582.249
2023,8,US,347,582.249
2023,9,US,347,582.249
2023,10,US,347,582.249
2023,11,US,347,582.249
2022,12,CA,348,574.608
2023,1,CA,348,574.608
2023,3,CA,348,574.608
2023,5,CA,348,574.608
2023,7,CA,348,574.608
2023,8,CA,348,574.608
2023,9,CA,348,574.608
2023,10,CA,348,574.608
2023,11,CA,348,574.608
2022,12,US,348,574.608
2023,1,US,348,574.608
2023,3,US,348,574.608
2023,5,US,348,574.608
2023,7,US,348,574.608
2023,8,US,348,574.608
2023,9,US,348,574.608
2023,10,US,348,574.608
2023,11,US,348,574.608
2022,12,CA,349,572.532
2023,1,CA,349,572.532
2023,3,CA,349,572.532
2023,5,CA,349,572.532
2023,7,CA,349,572.532
2023,8,CA,349,572.532
2023,9,CA,349,572.532
2023,10,CA,349,572.532
2023,11,CA,349,572.532
2022,12,US,349,572.532
2023,1,US,349,572.532
2023,3,US,349,572.532
2023,5,US,349,572.532
2023,7,US,349,572.532
2023,8,US,349,572.532
2023,9,US,349,572.532
2023,10,US,349,572.532
2023,11,US,349,572.532
2022,12,CA,350,580.017
2023,1,CA,350,580.017
2023,3,CA,350,580.017
2023,5,CA,350,580.017
2023,7,CA,350,580.017
2023,8,CA,350,580.017
2023,9,CA,350,580.017
2023,10,CA,350,580.017
2023,11,CA,350,580.017
2022,12,US,350,580.017
2023,1,US,350,580.017
2023,3,US,350,580.017
2023,5,US,350,580.017
2023,7,US,350,580.017
2023,8,US,350,580.017
2023,9,US,350,580.017
2023,10,US,350,580.017
2023,11,US,350,580.017
2022,12,CA,351,569.394
2023,1,CA,351,569.394
2023,3,CA,351,569.394
2023,5,CA,351,569.394
2023,7,CA,351,569.394
2023,8,CA,351,569.394
2023,9,CA,351,569.394
2023,10,CA,351,569.394
2023,11,CA,351,569.394
2022,12,US,351,569.394
2023,1,US,351,569.394
2023,3,US,351,569.394
2023,5,US,351,569.394
2023,7,US,351,569.394
2023,8,US,351,569.394
2023,9,US,351,569.394
2023,10,US,351,569.394
2023,11,US,351,569.394
2023,12,CA,352,372.723
2024,1,CA,352,372.723
2024,2,CA,352,372.723
2024,3,CA,352,372.723
2024,4,CA,352,372.723
2024,5,CA,352,372.723
2024,6,CA,352,372.723
2024,7,CA,352,372.723
2024,8,CA,352,372.723
2024,9,CA,352,372.723
2024,10,CA,352,372.723
2024,11,CA,352,372.723
2023,12,FR,352,372.723
2024,1,FR,352,372.723
2024,2,FR,352,372.723
2024,3,FR,352,372.723
2024,4,FR,352,372.723
2024,7,FR,352,372.723
2024,9,FR,352,372.723
2024,10,FR,352,372.723
2024,1,GB,352,372.723
2024,2,GB,352,372.723
2024,4,GB,352,372.723
2024,5,GB,352,372.723
2024,7,GB,352,372.723
2024,8,GB,352,372.723
2024,10,GB,352,372.723
2024,11,GB,352,372.723
2023,12,US,352,372.723
2024,1,US,352,372.723
2024,2,US,352,372.723
2024,3,US,352,372.723
2024,4,US,352,372.723
2024,5,US,352,372.723
2024,6,US,352,372.723
2024,7,US,352,372.723
2024,8,US,352,372.723
2024,9,US,352,372.723
2024,10,US,352,372.723
2024,11,US,352,372.723
2025,2,BR,353,695.365
2025,5,BR,353,695.365
2025,8,BR,353,695.365
2025,11,BR,353,695.365
2024,12,CA,353,417.219
2025,1,CA,353,417.219
2025,2,CA,353,417.219
2025,3,CA,353,417.219
2025,4,CA,353,417.219
2025,5,CA,353,417.219
2025,6,CA,353,417.219
2025,7,CA,353,417.219
2025,8,CA,353,417.219
2025,9,CA,353,417.219
2025,10,CA,353,417.219
2025,11,CA,353,417.219
2025,1,DE,353,417.219
2025,2,DE,353,417.219
2025,5,DE,353,417.219
2025,7,DE,353,417.219
2025,8,DE,353,417.219
2025,10,DE,353,417.219
2025,11,DE,353,417.219
2025,1,FR,353,417.219
2025,2,FR,353,417.219
2025,4,FR,353,417.219
2025,6,FR,353,417.219
2025,7,FR,353,417.219
2025,8,FR,353,417.219
2025,10,FR,353,417.219
2024,12,GB,353,417.219
2025,2,GB,353,417.219
2025,3,GB,353,417.219
2025,4,GB,353,417.219
2025,5,GB,353,417.219
2025,6,GB,353,417.219
2025,7,GB,353,417.219
2025,8,GB,353,417.219
2025,9,GB,353,417.219
2025,10,GB,353,417.219
2025,11,GB,353,417.219
2024,12,US,353,417.219
2025,1,US,353,417.219
2025,2,US,353,417.219
2025,3,US,353,417.219
2025,4,US,353,417.219
2025,5,US,353,417.219
2025,6,US,353,417.219
2025,7,US,353,417.219
2025,8,US,353,417.219
2025,9,US,353,417.219
2025,10,US,353,417.219
2025,11,US,353,417.219
2023,12,CA,354,372.72
2024,1,CA,354,372.72
2024,2,CA,354,372.72
2024,3,CA,354,372.72
2024,4,CA,354,372.72
2024,5,CA,354,372.72
2024,6,CA,354,372.72
2024,7,CA,354,372.72
2024,8,CA,354,372.72
2024,9,CA,354,372.72
2024,10,CA,354,372.72
2024,11,CA,354,372.72
2024,1,FR,354,372.72
2024,2,FR,354,372.72
2024,3,FR,354,372.72
2024,4,FR,354,372.72
2024,5,FR,354,372.72
2024,6,FR,354,372.72
2024,7,FR,354,372.72
2024,9,FR,354,372.72
2024,10,FR,354,372.72
2024,1,GB,354,372.72
2024,2,GB,354,372.72
2024,4,GB,354,372.72
2024,5,GB,354,372.72
2024,7,GB,354,372.72
2024,8,GB,354,372.72
2024,10,GB,354,372.72
2024,11,GB,354,372.72
2023,12,US,354,372.72
2024,1,US,354,372.72
2024,2,US,354,372.72
2024,3,US,354,372.72
2024,4,US,354,372.72
2024,5,US,354,372.72
2024,6,US,354,372.72
2024,7,US,354,372.72
2024,8,US,354,372.72
2024,9,US,354,372.72
2024,10,US,354,372.72
2024,11,US,354,372.72
2025,2,BR,355,695.385
2025,5,BR,355,695.385
2024,12,CA,355,417.231
2025,1,CA,355,417.231
2025,2,CA,355,417.231
2025,3,CA,355,417.231
2025,4,CA,355,417.231
2025,5,CA,355,417.231
2025,6,CA,355,417.231
2025,7,CA,355,417.231
2025,8,CA,355,417.231
2025,9,CA,355,417.231
2025,10,CA,355,417.231
2025,11,CA,355,417.231
2025,1,DE,355,417.231
2025,2,DE,355,417.231
2025,4,DE,355,417.231
2025,5,DE,355,417.231
2025,7,DE,355,417.231
2025,8,DE,355,417.231
2025,10,DE,355,417.231
2025,11,DE,355,417.231
2024,12,FR,355,417.231
2025,1,FR,355,417.231
2025,2,FR,355,417.231
2025,4,FR,355,417.231
2025,5,FR,355,417.231
2025,6,FR,355,417.231
2025,7,FR,355,417.231
2025,9,FR,355,417.231
2025,10,FR,355,417.231
2024,12,GB,355,417.231
2025,1,GB,355,417.231
2025,2,GB,355,417.231
2025,3,GB,355,417.231
2025,4,GB,355,417.231
2025,5,GB,355,417.231
2025,6,GB,355,417.231
2025,7,GB,355,417.231
2025,8,GB,355,417.231
2025,9,GB,355,417.231
2025,10,GB,355,417.231
2025,11,GB,355,417.231
2024,12,US,355,417.231
2025,1,US,355,417.231
2025,2,US,355,417.231
2025,3,US,355,417.231
2025,4,US,355,417.231
2025,5,US,355,417.231
2025,6,US,355,417.231
2025,7,US,355,417.231
2025,8,US,355,417.231
2025,9,US,355,417.231
2025,10,US,355,417.231
2025,11,US,355,417.231
2023,12,CA,356,372.723
2024,1,CA,356,372.723
2024,2,CA,356,372.723
2024,3,CA,356,372.723
2024,4,CA,356,372.723
2024,5,CA,356,372.723
2024,6,CA,356,372.723
2024,7,CA,356,372.723
2024,8,CA,356,372.723
2024,9,CA,356,372.723
2024,10,CA,356,372.723
2024,11,CA,356,372.723
2023,12,FR,356,372.723
2024,1,FR,356,372.723
2024,2,FR,356,372.723
2024,3,FR,356,372.723
2024,4,FR,356,372.723
2024,5,FR,356,372.723
2024,7,FR,356,372.723
2024,9,FR,356,372.723
2024,10,FR,356,372.723
2024,1,GB,356,372.723
2024,2,GB,356,372.723
2024,4,GB,356,372.723
2024,5,GB,356,372.723
2024,7,GB,356,372.723
2024,8,GB,356,372.723
2024,10,GB,356,372.723
2024,11,GB,356,372.723
2023,12,US,356,372.723
2024,1,US,356,372.723
2024,2,US,356,372.723
2024,3,US,356,372.723
2024,4,US,356,372.723
2024,5,US,356,372.723
2024,6,US,356,372.723
2024,7,US,356,372.723
2024,8,US,356,372.723
2024,9,US,356,372.723
2024,10,US,356,372.723
2024,11,US,356,372.723
2025,2,BR,357,695.65
2025,5,BR,357,695.65
2025,11,BR,357,695.65
2024,12,CA,357,417.39
2025,1,CA,357,417.39
2025,2,CA,357,417.39
2025,3,CA,357,417.39
2025,4,CA,357,417.39
2025,5,CA,357,417.39
2025,6,CA,357,417.39
2025,7,CA,357,417.39
2025,8,CA,357,417.39
2025,9,CA,357,417.39
2025,10,CA,357,417.39
2025,11,CA,357,417.39
2025,1,DE,357,417.39
2025,2,DE,357,417.39
2025,4,DE,357,417.39
2025,5,DE,357,417.39
2025,7,DE,357,417.39
2025,10,DE,357,417.39
2025,11,DE,357,417.39
2024,12,FR,357,417.39
2025,1,FR,357,417.39
2025,2,FR,357,417.39
2025,3,FR,357,417.39
2025,4,FR,357,417.39
2025,6,FR,357,417.39
2025,7,FR,357,417.39
2025,9,FR,357,417.39
2025,10,FR,357,417.39
2024,12,GB,357,417.39
2025,1,GB,357,417.39
2025,2,GB,357,417.39
2025,3,GB,357,417.39
2025,4,GB,357,417.39
2025,5,GB,357,417.39
2025,6,GB,357,417.39
2025,7,GB,357,417.39
2025,8,GB,357,417.39
2025,9,GB,357,417.39
2025,11,GB,357,417.39
2024,12,US,357,417.39
2025,1,US,357,417.39
2025,2,US,357,417.39
2025,3,US,357,417.39
2025,4,US,357,417.39
2025,5,US,357,417.39
2025,6,US,357,417.39
2025,7,US,357,417.39
2025,8,US,357,417.39
2025,9,US,357,417.39
2025,10,US,357,417.39
2025,11,US,357,417.39
2023,12,CA,358,368.766
2024,1,CA,358,368.766
2024,2,CA,358,368.766
2024,3,CA,358,368.766
2024,4,CA,358,368.766
2024,5,CA,358,368.766
2024,6,CA,358,368.766
2024,7,CA,358,368.766
2024,8,CA,358,368.766
2024,9,CA,358,368.766
2024,10,CA,358,368.766
2024,11,CA,358,368.766
2023,12,FR,358,368.766
2024,1,FR,358,368.766
2024,2,FR,358,368.766
2024,3,FR,358,368.766
2024,4,FR,358,368.766
2024,5,FR,358,368.766
2024,6,FR,358,368.766
2024,7,FR,358,368.766
2024,8,FR,358,368.766
2024,9,FR,358,368.766
2024,10,FR,358,368.766
2024,11,FR,358,368.766
2024,1,GB,358,368.766
2024,2,GB,358,368.766
2024,4,GB,358,368.766
2024,5,GB,358,368.766
2024,7,GB,358,368.766
2024,8,GB,358,368.766
2024,10,GB,358,368.766
2024,11,GB,358,368.766
2023,12,US,358,368.766
2024,1,US,358,368.766
2024,2,US,358,368.766
2024,3,US,358,368.766
2024,4,US,358,368.766
2024,5,US,358,368.766
2024,6,US,358,368.766
2024,7,US,358,368.766
2024,8,US,358,368.766
2024,9,US,358,368.766
2024,10,US,358,368.766
2024,11,US,358,368.766
2025,1,BR,359,687.55
2025,2,BR,359,687.55
2025,4,BR,359,687.55
2025,5,BR,359,687.55
2025,8,BR,359,687.55
2025,11,BR,359,687.55
2024,12,CA,359,412.53
2025,1,CA,359,412.53
2025,2,CA,359,412.53
2025,3,CA,359,412.53
2025,4,CA,359,412.53
2025,5,CA,359,412.53
2025,6,CA,359,412.53
2025,7,CA,359,412.53
2025,8,CA,359,412.53
2025,9,CA,359,412.53
2025,10,CA,359,412.53
2025,11,CA,359,412.53
2025,1,DE,359,412.53
2025,2,DE,359,412.53
2025,4,DE,359,412.53
2025,7,DE,359,412.53
2025,8,DE,359,412.53
2025,10,DE,359,412.53
2025,11,DE,359,412.53
2024,12,FR,359,412.53
2025,1,FR,359,412.53
2025,2,FR,359,412.53
2025,3,FR,359,412.53
2025,4,FR,359,412.53
2025,5,FR,359,412.53
2025,7,FR,359,412.53
2025,8,FR,359,412.53
2025,10,FR,359,412.53
2025,11,FR,359,412.53
2024,12,GB,359,412.53
2025,1,GB,359,412.53
2025,2,GB,359,412.53
2025,4,GB,359,412.53
2025,5,GB,359,412.53
2025,7,GB,359,412.53
2025,8,GB,359,412.53
2025,9,GB,359,412.53
2025,10,GB,359,412.53
2025,11,GB,359,412.53
2024,12,US,359,412.53
2025,1,US,359,412.53
2025,2,US,359,412.53
2025,3,US,359,412.53
2025,4,US,359,412.53
2025,5,US,359,412.53
2025,6,US,359,412.53
2025,7,US,359,412.53
2025,8,US,359,412.53
2025,9,US,359,412.53
2025,10,US,359,412.53
2025,11,US,359,412.53
2023,12,CA,360,368.667
2024,1,CA,360,368.667
2024,2,CA,360,368.667
2024,3,CA,360,368.667
2024,4,CA,360,368.667
2024,5,CA,360,368.667
2024,6,CA,360,368.667
2024,7,CA,360,368.667
2024,8,CA,360,368.667
2024,9,CA,360,368.667
2024,10,CA,360,368.667
2024,11,CA,360,368.667
2023,12,FR,360,368.667
2024,1,FR,360,368.667
2024,2,FR,360,368.667
2024,3,FR,360,368.667
2024,4,FR,360,368.667
2024,6,FR,360,368.667
2024,7,FR,360,368.667
2024,8,FR,360,368.667
2024,9,FR,360,368.667
2024,10,FR,360,368.667
2024,11,FR,360,368.667
2024,1,GB,360,368.667
2024,2,GB,360,368.667
2024,4,GB,360,368.667
2024,5,GB,360,368.667
2024,7,GB,360,368.667
2024,8,GB,360,368.667
2024,10,GB,360,368.667
2024,11,GB,360,368.667
2023,12,US,360,368.667
2024,1,US,360,368.667
2024,2,US,360,368.667
2024,3,US,360,368.667
2024,4,US,360,368.667
2024,5,US,360,368.667
2024,6,US,360,368.667
2024,7,US,360,368.667
2024,8,US,360,368.667
2024,9,US,360,368.667
2024,10,US,360,368.667
2024,11,US,360,368.667
2025,2,BR,361,687.655
2025,4,BR,361,687.655
2025,5,BR,361,687.655
2025,8,BR,361,687.655
2025,11,BR,361,687.655
2024,12,CA,361,412.593
2025,1,CA,361,412.593
2025,2,CA,361,412.593
2025,3,CA,361,412.593
2025,4,CA,361,412.593
2025,5,CA,361,412.593
2025,6,CA,361,412.593
2025,7,CA,361,412.593
2025,8,CA,361,412.593
2025,9,CA,361,412.593
2025,10,CA,361,412.593
2025,11,CA,361,412.593
2025,1,DE,361,412.593
2025,2,DE,361,412.593
2025,5,DE,361,412.593
2025,8,DE,361,412.593
2025,10,DE,361,412.593
2025,11,DE,361,412.593
2025,1,FR,361,412.593
2025,3,FR,361,412.593
2025,4,FR,361,412.593
2025,5,FR,361,412.593
2025,6,FR,361,412.593
2025,7,FR,361,412.593
2025,8,FR,361,412.593
2025,9,FR,361,412.593
2025,10,FR,361,412.593
2025,11,FR,361,412.593
2024,12,GB,361,412.593
2025,1,GB,361,412.593
2025,2,GB,361,412.593
2025,3,GB,361,412.593
2025,4,GB,361,412.593
2025,5,GB,361,412.593
2025,6,GB,361,412.593
2025,7,GB,361,412.593
2025,8,GB,361,412.593
2025,10,GB,361,412.593
2025,11,GB,361,412.593
2024,12,US,361,412.593
2025,1,US,361,412.593
2025,2,US,361,412.593
2025,3,US,361,412.593
2025,4,US,361,412.593
2025,5,US,361,412.593
2025,6,US,361,412.593
2025,7,US,361,412.593
2025,8,US,361,412.593
2025,9,US,361,412.593
2025,10,US,361,412.593
2025,11,US,361,412.593
2023,12,CA,362,368.73
2024,1,CA,362,368.73
2024,2,CA,362,368.73
2024,3,CA,362,368.73
2024,4,CA,362,368.73
2024,5,CA,362,368.73
2024,6,CA,362,368.73
2024,7,CA,362,368.73
2024,8,CA,362,368.73
2024,9,CA,362,368.73
2024,10,CA,362,368.73
2024,11,CA,362,368.73
2023,12,FR,362,368.73
2024,1,FR,362,368.73
2024,3,FR,362,368.73
2024,4,FR,362,368.73
2024,6,FR,362,368.73
2024,7,FR,362,368.73
2024,9,FR,362,368.73
2024,10,FR,362,368.73
2024,1,GB,362,368.73
2024,2,GB,362,368.73
2024,4,GB,362,368.73
2024,5,GB,362,368.73
2024,7,GB,362,368.73
2024,8,GB,362,368.73
2024,10,GB,362,368.73
2024,11,GB,362,368.73
2023,12,US,362,368.73
2024,1,US,362,368.73
2024,2,US,362,368.73
2024,3,US,362,368.73
2024,4,US,362,368.73
2024,5,US,362,368.73
2024,6,US,362,368.73
2024,7,US,362,368.73
2024,8,US,362,368.73
2024,9,US,362,368.73
2024,10,US,362,368.73
2024,11,US,362,368.73
2025,2,BR,363,688.18
2025,5,BR,363,688.18
2025,7,BR,363,688.18
2025,11,BR,363,688.18
2024,12,CA,363,412.908
2025,1,CA,363,412.908
2025,2,CA,363,412.908
2025,3,CA,363,412.908
2025,4,CA,363,412.908
2025,5,CA,363,412.908
2025,6,CA,363,412.908
2025,7,CA,363,412.908
2025,8,CA,363,412.908
2025,9,CA,363,412.908
2025,10,CA,363,412.908
2025,11,CA,363,412.908
2025,1,DE,363,412.908
2025,4,DE,363,412.908
2025,5,DE,363,412.908
2025,7,DE,363,412.908
2025,1,FR,363,412.908
2025,2,FR,363,412.908
